cp
nano
nano
condor_submit
condor_q
sudo
ssh
ls
less
condor_q
less
condor_q
ls
ls
less
less
rm
nano
cd
ls
cd
ls
less
nano
nano
nano
condor_submit
nano
condor_submit
condor_q
exit
ls
cd
ls
condor_q
less
cd
ls
cd
ls
cd
ls
ls
ls
cd
ls
condor_submit
ls
ls
less
less
sudo
ls
nano
ls
mkdir
mv
ls
rm
ls
nano
nano
grep
condor_submit
cd
cd
ls
cd
ls
less
cd
ls
docker
cd
ls
ls
less
less
less
rm
mv
ls
nano
condor_submit
condor_q
cd
mkdir
cd
ls
cp
nano
nano
nano
nano
nano
nano
mkdir
ls
nano
nano
chmod
ls
nano
nano
condor_q
condor_q
nano
nano
condor_submit
condor_q
condor_q
condor_q
condor_q
sethomequota
condor_q
condor_q
cd
ls
ls
less
cd
cd
ls
cd
ls
cd
ls
less
less
cd
condor_q
condor_q
condor_q
sudo
sudo
sudo
ls
ls
high_mem_jobs
condor_status
which
clear
high_mem_jobs
condor_status
condor_status
condor_status
cd
ls
less
less
less
less
less
gpu_nodes
gpu_nodes
condor_status
high_mem_jobs
status_mem
sudo
sethomequota
high_mem_jobs
condor_status
condor_status
cd
clear
cd
ls
nano
condor_q
clear
ls
ls
ls
cd
ls
rm
sudo
ls
cd
sudo
cd
ls
ls
cd
clear
sudo
ls
ls
ls
ls
cd
ls
cd
cd
clear
ls
ls
ls
ls
ls
sudo
sudo
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
ls
clear
ls
ls
condor_q
condor_q
sudo
nano
source
glsuter
gluster
high_mem_jobs
condor_status
condor_status
status_mem
status_mem
status_mem
high_mem_jobs
cd
ls
sudo
ls
cd
ls
sudo
cd
ls
rm
rm
sudo
find
find
cd
find
find
ls
sudo
ls
cd
ls
sudo
cd
ls
sudo
ls
sudo
ls
cd
ls
sudo
sudo
ls
cd
cd
ls
sudo
sudo
sudo
ls
exit
high_mem_jobs
condor_status
condor_status
condor_q
sudo
sudo
gluster
sudo
sudo
sudo
sudo
sudo
high_mem_jobs
condor_q
condor_q
high_mem_jobs
status_mem
status_mem
condor_status
status_mem
status_mem
mem_summary
gluster
ls
eixt
exit
high_mem_jobs
ls
high_mem_jobs
status_mem
status_mem
status_mem
ls
ls
ls
cd
ls
cd
clear
high_mem_jobs
gluster
cd
ls
sudo
ls
sudo
ls
sudo
ls
sudo
ls
cd
ls
rm
sudo
ls
cd
ls
sudo
cd
sudo
ls
ls
cd
clear
high_mem_jobs
status_mem
condor_status
high_mem_jobs
condor_q
condor_q
high_mem_jobs
status_mem
status_mem
condor_q
condor_history
clear
ls
ls
ls
ls
condor_status
mem_summary
condor_status
condor_status
condor_status
cd
ls
ls
ls
clear
ls
sudo
ls
sudo
ls
sudo
cd
ls
sudo
ls
cd
ls
cd
ls
sudo
ls
cd
ls
ls
sudo
ls
cd
ls
sudo
ls
sudo
ls
sudo
ls
cd
ls
sudo
ls
sudo
ls
cd
cd
clear
high_mem_jobs
status_mem
status_mem
status_mem
module
high_mem_jobs
condor_q
condor_q
less
clear
module
module
mpicc
mem_summary
condor_status
sudo
ls
less
sudo
sudo
gluster
less
sudo
sudo
gluster
condor_q
condor_q
high_mem_jobs
which
ls
sudo
host
sudo
cd
ls
mkdir
cd
cd
ls
nano
cp
nano
mkdir
ls
chmod
ls
nano
condor_submit
condor_status
condor_q
condor_tail
clear
condor_q
condor_q
condor_q
condor_q
condor_q
condor_vacate_job
condor_q
ls
condor_q
nano
cp
nano
nano
ls
condor_submit
condor_q
ls
host
ls
less
nano
condor_submit
ls
rm
ls
mv
ls
condor_q
condor_rm
condor_q
ls
condor_q
ls
condor_q
nano
condor_submit
condor_q
ls
condor_q
ls
ls
condor_q
less
condor_rm
condor_
condor_q
ls
less
mv
ls
less
cd
less
less
cd
ls
condor_q
nano
condor_submit
less
rm
ls
condor_q
host
ls
ls
less
mv
cd
less
less
less
clear
ls
cd
ls
nano
nano
nano
condor_submit
ls
rm
ls
condor_q
condor_hold
condor_release
cd
ls
less
ls
condor_q
condor_vacate_job
ls
ls
ls
clear
ls
ls
less
condor_q
exit
high_mem_jobs
status_mem
condor_q
condor_q
condor_q
condor_q
condor_q
high_mem_jobs
condor_q
condor_q
high_mem_jobs
status_mem
status_mem
high_mem_jobs
condor_q
condor_q
condor_q
condor_q
high_mem_jobs
condor_q
condor_q
high_mem_jobs
less
condor_q
condor_q
condor_status
condor_status
condor_status
clear
condor_q
cd
cd
ls
less
less
cd
cd
exit
ls
sudo
clear
sudo
clear
condor_config_val
less
sudo
clear
gluster
ls
ls
ls
sudo
ls
cd
bin/gcc
cd
mv
sudo
ls
cd
clear
condor_q
gpu_nodes
ls
module
echo
which
which
mkdir
cd
ls
nano
nano
nano
condor_submit
ls
less
cd
ls
recode-sr-latin
ls
less
mkdir
sudo
rmdir
less
condor_history
sudo
cd
ls
ls
cd
cd
ls
less
less
less
less
less
top
condor_q
condor_q
less
ls
less
less
exit
condor_q
gluster
exit
sudo
sudo
condor_q
condor_q
sudo
condor_q
sudo
exit
otp
top
condor_q
top
condor_q
high_mem_jobs
condor_q
condor_q
condor_q
status_mem
status_mem
status_mem
high_mem_jobs
status_mem
status_mem
condor_q
condor_q
condor_q
condor_q
clear
exit
pwd
ls
cd
pwd
ls
rm
ls
less
condor_submit
condor_q
ls
less
less
less
less
less
less
clear
cd
hostname
pwd
cd
ls
condor_submit
condor_q
condor_q
condor_q
clear
cd
pwd
ls
Please
Cheers,
clear
ls
cd
ls
cd
pwd
sudo
exit
sethomequota
sethomequota
sethomequota
cd
ls
nano
nano
cp
nano
nano
nano
echo
nano
rm
ls
nano
chmod
nano
condor_submit
condor_status
condor_q
exit
high_mem_jobs
status_mem
status_mem
high_mem_jobs
less
sudo
sudo
gluster
exit
gluster
ls
cd
ls
less
less
less
less
high_mem_jobs
module
ls
cd
ls
find
ls
condor_q
less
cd
ls
pwd
less
high_mem_jobs
less
condor_q
condor_q
condor_status
condor_q
condor_q
ls
hostname
condor_q
ls
less
high_mem_jobs
host
condor_status
condor_status
ls
sudo
clear
condor_status
condor_status
condor_status
host
condor_status
condor_status
condor_status
condor_status
condor_status
nano
nano
nano
nano
nano
nano
nano
ls
nano
chmod
ls
nano
nano
nano
nano
./box.sh
man
mv
nano
./box.sh
nano
nano
./box.sh
nano
nano
./box.sh
nano
./box.sh
nano
./box.sh
nano
./box.sh
nano
less
exit
clear
module
sudo
condor_q
ls
cd
ls
cp
cd
ls
nano
condor_submit
sudo
condor_q
sudo
high_mem_jobs
status_mem
quotas
sudo
sethomequota
high_mem_jobs
sudo
sudo
ls
vi
rm
ls
clear
ls
sudo
sudo
gluster
clear
nano
chmod
source
source
check_new_users
cd
ls
mv
ls
condor_submit
condor_q
condor_status
condor_status
condor_q
ls
ls
gluster
clear
gluster
ssh
condor_q
condor_q
condor_q
condor_q
ls
grep
clear
cd
ls
ls
cd
ls
less
less
less
pwd
condor_status
condor_status
condor_q
ssh
condor_status
condor_status
clear
requirements
clear
exit
cd
ls
less
cd
cd
less
condor_submit
condor_status
ssh
condor_q
condor_q
less
condor_status
less
cd
ls
less
nano
pwd
gluster
less
exit
htop
htop
htop
man
top
exit
cd
ls
ls
condor_status
condor_status
condor_status
gluster
exit
high_mem_jobs
condor_q
condor_q
condor_q
condor_q
condor_q
condor_q
condor_q
high_mem_jobs
status_mem
status_mem
history
history
history
clear
ls
history
history
less
cat
cat
less
ls
less
history
